date,institution,FUTURE_INDEX,CALL_OI,PUT_OI,OPTIONS_NET_OI,FUTURE_INDEX_CHANGE,CALL_OI_CHANGE,PUT_OI_CHANGE,OPTIONS_NET_OI_CHANGE
2025-06-30,DII,30205.0,70.0,18383.0,-18313.0,1296.0,0.0,0.0,0.0
2025-06-30,FII,-38123.0,-3778.0,17345.0,-21123.0,-4605.0,-46825.0,-23101.0,-23724.0
2025-06-30,PRO,-1672.0,268015.0,143348.0,124667.0,10068.0,-25681.0,73228.0,-98909.0
2025-07-01,CLIENT,5545.0,-221019.0,-284875.0,63856.0,-4045.0,43289.0,-105800.0,149089.0
2025-07-01,DII,29879.0,70.0,18383.0,-18313.0,-326.0,0.0,0.0,0.0
2025-07-01,FII,-38706.0,30399.0,134166.0,-103767.0,-583.0,34177.0,116821.0,-82644.0
2025-07-01,PRO,3282.0,190550.0,132326.0,58224.0,4954.0,-77465.0,-11022.0,-66443.0
2025-07-02,CLIENT,17658.0,-28759.0,-242289.0,213530.0,12113.0,192260.0,42586.0,149674.0
2025-07-02,DII,31441.0,70.0,17583.0,-17513.0,1562.0,0.0,-800.0,800.0
2025-07-02,FII,-49221.0,-61123.0,143012.0,-204135.0,-10515.0,-91522.0,8846.0,-100368.0
2025-07-02,PRO,122.0,89811.0,81695.0,8116.0,-3160.0,-100739.0,-50631.0,-50108.0
2025-07-03,CLIENT,25547.0,-81981.0,-311060.0,229079.0,7889.0,-53222.0,-68771.0,15549.0
2025-07-03,DII,33417.0,70.0,17583.0,-17513.0,1976.0,0.0,0.0,0.0
2025-07-03,FII,-61807.0,48539.0,163947.0,-115408.0,-12586.0,109662.0,20935.0,88727.0
2025-07-03,PRO,2843.0,33371.0,129531.0,-96160.0,2721.0,-56440.0,47836.0,-104276.0
2025-07-04,CLIENT,31704.0,-266433.0,-346840.0,80407.0,6157.0,-184452.0,-35780.0,-148672.0
2025-07-04,DII,31552.0,70.0,18084.0,-18014.0,-1865.0,0.0,501.0,-501.0
2025-07-04,FII,-65687.0,52403.0,152026.0,-99623.0,-3880.0,3864.0,-11921.0,15785.0
2025-07-04,PRO,2431.0,213960.0,176731.0,37229.0,-412.0,180589.0,47200.0,133389.0
2025-07-07,CLIENT,37516.0,-180422.0,-335050.0,154628.0,5812.0,86011.0,11790.0,74221.0
2025-07-07,DII,31432.0,70.0,18084.0,-18014.0,-120.0,0.0,0.0,0.0
2025-07-07,FII,-69103.0,42183.0,142289.0,-100106.0,-3416.0,-10220.0,-9737.0,-483.0
2025-07-07,PRO,155.0,138170.0,174677.0,-36507.0,-2276.0,-75790.0,-2054.0,-73736.0
2025-07-08,CLIENT,43915.0,-178874.0,-283683.0,104809.0,6399.0,1548.0,51367.0,-49819.0
2025-07-08,DII,31399.0,70.0,21581.0,-21511.0,-33.0,0.0,3497.0,-3497.0
2025-07-08,FII,-70513.0,34961.0,135065.0,-100104.0,-1410.0,-7222.0,-7224.0,2.0
2025-07-08,PRO,-4801.0,143843.0,127038.0,16805.0,-4956.0,5673.0,-47639.0,53312.0
2025-07-09,CLIENT,45795.0,-77524.0,-322806.0,245282.0,1880.0,101350.0,-39123.0,140473.0
2025-07-09,DII,31417.0,70.0,21581.0,-21511.0,18.0,0.0,0.0,0.0
2025-07-09,FII,-75705.0,14829.0,136150.0,-121321.0,-5192.0,-20132.0,1085.0,-21217.0
2025-07-09,PRO,-1507.0,62625.0,165076.0,-102451.0,3294.0,-81218.0,38038.0,-119256.0
2025-07-10,CLIENT,54189.0,-39073.0,-297170.0,258097.0,8394.0,38451.0,25636.0,12815.0
2025-07-10,DII,31553.0,70.0,20581.0,-20511.0,136.0,0.0,-1000.0,1000.0
2025-07-10,FII,-85249.0,45131.0,156803.0,-111672.0,-9544.0,30302.0,20653.0,9649.0
2025-07-10,PRO,-493.0,-6127.0,119787.0,-125914.0,1014.0,-68752.0,-45289.0,-23463.0
2025-07-11,CLIENT,68023.0,-24996.0,-392811.0,367815.0,13834.0,14077.0,-95641.0,109718.0
2025-07-11,DII,34163.0,70.0,16888.0,-16818.0,2610.0,0.0,-3693.0,3693.0
2025-07-11,FII,-103760.0,8685.0,175004.0,-166319.0,-18511.0,-36446.0,18201.0,-54647.0
2025-07-11,PRO,1574.0,16242.0,200919.0,-184677.0,2067.0,22369.0,81132.0,-58763.0
2025-07-14,CLIENT,79847.0,-76753.0,-402648.0,325895.0,11824.0,-51757.0,-9837.0,-41920.0
2025-07-14,DII,35779.0,70.0,15336.0,-15266.0,1616.0,0.0,-1552.0,1552.0
2025-07-14,FII,-121062.0,-16851.0,148916.0,-165767.0,-17302.0,-25536.0,-26088.0,552.0
2025-07-14,PRO,5436.0,93535.0,238397.0,-144862.0,3862.0,77293.0,37478.0,39815.0
2025-07-15,CLIENT,83167.0,-103657.0,-345511.0,241854.0,3320.0,-26904.0,57137.0,-84041.0
2025-07-15,DII,35932.0,70.0,13283.0,-13213.0,153.0,0.0,-2053.0,2053.0
2025-07-15,FII,-121820.0,6096.0,149976.0,-143880.0,-758.0,22947.0,1060.0,21887.0
2025-07-15,PRO,2721.0,97492.0,182253.0,-84761.0,-2715.0,3957.0,-56144.0,60101.0
2025-07-16,CLIENT,84028.0,-74409.0,-330256.0,255847.0,861.0,29248.0,15255.0,13993.0
2025-07-16,DII,37984.0,70.0,13283.0,-13213.0,2052.0,0.0,0.0,0.0
2025-07-16,FII,-125512.0,5371.0,151903.0,-146532.0,-3692.0,-725.0,1927.0,-2652.0
2025-07-16,PRO,3500.0,68968.0,165071.0,-96103.0,779.0,-28524.0,-17182.0,-11342.0
2025-07-17,CLIENT,86992.0,-4638.0,-347147.0,342509.0,2964.0,69771.0,-16891.0,86662.0
2025-07-17,DII,40003.0,1570.0,13283.0,-11713.0,2019.0,1500.0,0.0,1500.0
2025-07-17,FII,-135747.0,38116.0,179972.0,-141856.0,-10235.0,32745.0,28069.0,4676.0
2025-07-17,PRO,8752.0,-35048.0,153891.0,-188939.0,5252.0,-104016.0,-11180.0,-92836.0
2025-07-18,CLIENT,93990.0,-35474.0,-439926.0,404452.0,6998.0,-30836.0,-92779.0,61943.0
2025-07-18,DII,35942.0,7570.0,14283.0,-6713.0,-4061.0,6000.0,1000.0,5000.0
2025-07-18,FII,-148064.0,119.0,199419.0,-199300.0,-12317.0,-37997.0,19447.0,-57444.0
2025-07-18,PRO,18132.0,27786.0,226224.0,-198438.0,9380.0,62834.0,72333.0,-9499.0
2025-07-21,CLIENT,95821.0,-195811.0,-390989.0,195178.0,1831.0,-160337.0,48937.0,-209274.0
2025-07-21,DII,37199.0,5911.0,14283.0,-8372.0,1257.0,-1659.0,0.0,-1659.0
2025-07-21,FII,-145244.0,-1386.0,151705.0,-153091.0,2820.0,-1505.0,-47714.0,46209.0
2025-07-21,PRO,12224.0,191286.0,225002.0,-33716.0,-5908.0,163500.0,-1222.0,164722.0
2025-07-22,CLIENT,97945.0,-23170.0,-408505.0,385335.0,2124.0,172641.0,-17516.0,190157.0
2025-07-22,DII,36280.0,5911.0,14283.0,-8372.0,-919.0,0.0,0.0,0.0
2025-07-22,FII,-149454.0,-20032.0,177828.0,-197860.0,-4210.0,-18646.0,26123.0,-44769.0
2025-07-22,PRO,15229.0,37291.0,216394.0,-179103.0,3005.0,-153995.0,-8608.0,-145387.0
2025-07-23,CLIENT,101521.0,-219585.0,-284744.0,65159.0,3576.0,-196415.0,123761.0,-320176.0
2025-07-23,DII,33796.0,5911.0,14283.0,-8372.0,-2484.0,0.0,0.0,0.0
2025-07-23,FII,-145557.0,16160.0,135507.0,-119347.0,3897.0,36192.0,-42321.0,78513.0
2025-07-23,PRO,10240.0,197513.0,134955.0,62558.0,-4989.0,160222.0,-81439.0,241661.0
2025-07-24,CLIENT,108784.0,-13124.0,-366951.0,353827.0,7263.0,206461.0,-82207.0,288668.0
2025-07-24,DII,28255.0,1570.0,14963.0,-13393.0,-5541.0,-4341.0,680.0,-5021.0
2025-07-24,FII,-145538.0,26794.0,192704.0,-165910.0,19.0,10634.0,57197.0,-46563.0
2025-07-24,PRO,8499.0,-15239.0,159285.0,-174524.0,-1741.0,-212752.0,24330.0,-237082.0
2025-07-25,CLIENT,116447.0,66322.0,-475122.0,541444.0,7663.0,79446.0,-108171.0,187617.0
2025-07-25,DII,24677.0,1570.0,14963.0,-13393.0,-3578.0,0.0,0.0,0.0
2025-07-25,FII,-158520.0,-28253.0,234060.0,-262313.0,-12982.0,-55047.0,41356.0,-96403.0
2025-07-25,PRO,17396.0,-39639.0,226100.0,-265739.0,8897.0,-24400.0,66815.0,-91215.0
2025-07-28,CLIENT,126837.0,81656.0,-509312.0,590968.0,10390.0,15334.0,-34190.0,49524.0
2025-07-28,DII,22674.0,1570.0,18296.0,-16726.0,-2003.0,0.0,3333.0,-3333.0
2025-07-28,FII,-164728.0,-77664.0,242245.0,-319909.0,-6208.0,-49411.0,8185.0,-57596.0
2025-07-28,PRO,15217.0,-5563.0,248772.0,-254335.0,-2179.0,34076.0,22672.0,11404.0
2025-07-29,CLIENT,131804.0,-123176.0,-441046.0,317870.0,4967.0,-204832.0,68266.0,-273098.0
2025-07-29,DII,29028.0,1570.0,23796.0,-22226.0,6354.0,0.0,5500.0,-5500.0
2025-07-29,FII,-170684.0,-25718.0,203165.0,-228883.0,-5956.0,51946.0,-39080.0,91026.0
2025-07-29,PRO,9852.0,147324.0,214085.0,-66761.0,-5365.0,152887.0,-34687.0,187574.0
2025-07-30,CLIENT,133041.0,-5397.0,-378175.0,372778.0,1237.0,117779.0,62871.0,54908.0
2025-07-30,DII,25859.0,1570.0,27796.0,-26226.0,-3169.0,0.0,4000.0,-4000.0
2025-07-30,FII,-173013.0,-50389.0,149987.0,-200376.0,-2329.0,-24671.0,-53178.0,28507.0
2025-07-30,PRO,14113.0,54216.0,200392.0,-146176.0,4261.0,-93108.0,-13693.0,-79415.0
2025-07-31,CLIENT,103977.0,-7737.0,-342532.0,334795.0,-29064.0,-2340.0,35643.0,-37983.0
2025-07-31,DII,30191.0,70.0,24774.0,-24704.0,4332.0,-1500.0,-3022.0,1522.0
2025-07-31,FII,-137660.0,-37490.0,183732.0,-221222.0,35353.0,12899.0,33745.0,-20846.0
2025-07-31,PRO,3492.0,45156.0,134026.0,-88870.0,-10621.0,-9060.0,-66366.0,57306.0
2025-08-01,CLIENT,115383.0,93582.0,-452100.0,545682.0,11406.0,101319.0,-109568.0,210887.0
2025-08-01,DII,31739.0,70.0,24774.0,-24704.0,1548.0,0.0,0.0,0.0
2025-08-01,FII,-158184.0,-77567.0,200992.0,-278559.0,-20524.0,-40077.0,17260.0,-57337.0
2025-08-01,PRO,11062.0,-16085.0,226335.0,-242420.0,7570.0,-61241.0,92309.0,-153550.0
2025-08-04,CLIENT,112827.0,-97417.0,-421736.0,324319.0,-2556.0,-190999.0,30364.0,-221363.0
2025-08-04,DII,31693.0,70.0,24774.0,-24704.0,-46.0,0.0,0.0,0.0
2025-08-04,FII,-156950.0,-46475.0,168384.0,-214859.0,1234.0,31092.0,-32608.0,63700.0
2025-08-04,PRO,12430.0,143821.0,228577.0,-84756.0,1368.0,159906.0,2242.0,157664.0
2025-08-05,CLIENT,118497.0,27909.0,-425276.0,453185.0,5670.0,125326.0,-3540.0,128866.0
2025-08-05,DII,33417.0,70.0,19634.0,-19564.0,1724.0,0.0,-5140.0,5140.0
2025-08-05,FII,-168774.0,-39792.0,196892.0,-236684.0,-11824.0,6683.0,28508.0,-21825.0
2025-08-05,PRO,16860.0,11813.0,208751.0,-196938.0,4430.0,-132008.0,-19826.0,-112182.0
2025-08-06,CLIENT,114874.0,129298.0,-462695.0,591993.0,-3623.0,101389.0,-37419.0,138808.0
2025-08-06,DII,33843.0,70.0,29634.0,-29564.0,426.0,0.0,10000.0,-10000.0
2025-08-06,FII,-167091.0,-52842.0,262008.0,-314850.0,1683.0,-13050.0,65116.0,-78166.0
2025-08-06,PRO,18374.0,-76527.0,171053.0,-247580.0,1514.0,-88340.0,-37698.0,-50642.0
2025-08-07,CLIENT,119810.0,67222.0,-376251.0,443473.0,4936.0,-62076.0,86444.0,-148520.0
2025-08-07,DII,36932.0,70.0,25383.0,-25313.0,3089.0,0.0,-4251.0,4251.0
2025-08-07,FII,-173259.0,-45756.0,241975.0,-287731.0,-6168.0,7086.0,-20033.0,27119.0
2025-08-07,PRO,16517.0,-21536.0,108892.0,-130428.0,-1857.0,54991.0,-62161.0,117152.0
2025-08-08,CLIENT,124158.0,158924.0,-491313.0,650237.0,4348.0,91702.0,-115062.0,206764.0
2025-08-08,DII,41500.0,12070.0,32394.0,-20324.0,4568.0,12000.0,7011.0,4989.0
2025-08-08,FII,-182670.0,-90813.0,283135.0,-373948.0,-9411.0,-45057.0,41160.0,-86217.0
2025-08-08,PRO,17012.0,-80181.0,175784.0,-255965.0,495.0,-58645.0,66892.0,-125537.0
2025-08-11,CLIENT,122354.0,-85872.0,-409605.0,323733.0,-1804.0,-244796.0,81708.0,-326504.0
2025-08-11,DII,39277.0,70.0,34894.0,-34824.0,-2223.0,-12000.0,2500.0,-14500.0
2025-08-11,FII,-179727.0,-66446.0,229285.0,-295731.0,2943.0,24367.0,-53850.0,78217.0
2025-08-11,PRO,18096.0,152248.0,145427.0,6821.0,1084.0,232429.0,-30357.0,262786.0
2025-08-12,CLIENT,127288.0,94427.0,-479902.0,574329.0,4934.0,180299.0,-70297.0,250596.0
2025-08-12,DII,38542.0,70.0,34894.0,-34824.0,-735.0,0.0,0.0,0.0
2025-08-12,FII,-185258.0,-87161.0,252147.0,-339308.0,-5531.0,-20715.0,22862.0,-43577.0
2025-08-12,PRO,19428.0,-7336.0,192862.0,-200198.0,1332.0,-159584.0,47435.0,-207019.0
2025-08-13,CLIENT,126179.0,50030.0,-365928.0,415958.0,-1109.0,-44397.0,113974.0,-158371.0
2025-08-13,DII,37475.0,1070.0,33439.0,-32369.0,-1067.0,1000.0,-1455.0,2455.0
2025-08-13,FII,-182757.0,-51745.0,190624.0,-242369.0,2501.0,35416.0,-61523.0,96939.0
2025-08-13,PRO,19103.0,645.0,141866.0,-141221.0,-325.0,7981.0,-50996.0,58977.0
2025-08-14,CLIENT,124131.0,171392.0,-390725.0,562117.0,-2048.0,121362.0,-24797.0,146159.0
2025-08-14,DII,34935.0,5870.0,45454.0,-39584.0,-2540.0,4800.0,12015.0,-7215.0
2025-08-14,FII,-182879.0,-32029.0,255844.0,-287873.0,-122.0,19716.0,65220.0,-45504.0
2025-08-14,PRO,23813.0,-145233.0,89428.0,-234661.0,4710.0,-145878.0,-52438.0,-93440.0
2025-08-18,CLIENT,115802.0,92066.0,-462748.0,554814.0,-8329.0,-79326.0,-72023.0,-7303.0
2025-08-18,DII,37108.0,2170.0,45454.0,-43284.0,2173.0,-3700.0,0.0,-3700.0
2025-08-18,FII,-171324.0,-29105.0,254862.0,-283967.0,11555.0,2924.0,-982.0,3906.0
2025-08-18,PRO,18414.0,-65131.0,162433.0,-227564.0,-5399.0,80102.0,73005.0,7097.0
2025-08-19,CLIENT,117650.0,11432.0,-385249.0,396681.0,1848.0,-80634.0,77499.0,-158133.0
2025-08-19,DII,36962.0,950.0,57454.0,-56504.0,-146.0,-1220.0,12000.0,-13220.0
2025-08-19,FII,-171531.0,-12657.0,262465.0,-275122.0,-207.0,16448.0,7603.0,8845.0
2025-08-19,PRO,16919.0,275.0,65330.0,-65055.0,-1495.0,65406.0,-97103.0,162509.0
2025-08-20,CLIENT,119115.0,33488.0,-325559.0,359047.0,1465.0,22056.0,59690.0,-37634.0
2025-08-20,DII,32204.0,950.0,54679.0,-53729.0,-4758.0,0.0,-2775.0,2775.0
2025-08-20,FII,-173192.0,-37921.0,211298.0,-249219.0,-1661.0,-25264.0,-51167.0,25903.0
2025-08-20,PRO,21873.0,3484.0,59581.0,-56097.0,4954.0,3209.0,-5749.0,8958.0
2025-08-21,CLIENT,111440.0,36337.0,-406867.0,443204.0,-7675.0,2849.0,-81308.0,84157.0
2025-08-21,DII,30912.0,950.0,44854.0,-43904.0,-1292.0,0.0,-9825.0,9825.0
2025-08-21,FII,-168050.0,-14965.0,262534.0,-277499.0,5142.0,22956.0,51236.0,-28280.0
2025-08-21,PRO,25698.0,-22322.0,99479.0,-121801.0,3825.0,-25806.0,39898.0,-65704.0
2025-08-22,CLIENT,117048.0,11023.0,-580080.0,591103.0,5608.0,-25314.0,-173213.0,147899.0
2025-08-22,DII,28985.0,950.0,44854.0,-43904.0,-1927.0,0.0,0.0,0.0
2025-08-22,FII,-171509.0,-59392.0,294569.0,-353961.0,-3459.0,-44427.0,32035.0,-76462.0
2025-08-22,PRO,25476.0,47419.0,240657.0,-193238.0,-222.0,69741.0,141178.0,-71437.0
2025-08-25,CLIENT,115621.0,-86844.0,-466171.0,379327.0,-1427.0,-97867.0,113909.0,-211776.0
2025-08-25,DII,27529.0,370.0,44854.0,-44484.0,-1456.0,-580.0,0.0,-580.0
2025-08-25,FII,-170238.0,-47379.0,261702.0,-309081.0,1271.0,12013.0,-32867.0,44880.0
2025-08-25,PRO,27088.0,133853.0,159616.0,-25763.0,1612.0,86434.0,-81041.0,167475.0
2025-08-26,CLIENT,123341.0,99592.0,-527578.0,627170.0,7720.0,186436.0,-61407.0,247843.0
2025-08-26,DII,27299.0,370.0,44854.0,-44484.0,-230.0,0.0,0.0,0.0
2025-08-26,FII,-176929.0,-52912.0,291534.0,-344446.0,-6691.0,-5533.0,29832.0,-35365.0
2025-08-26,PRO,26289.0,-47049.0,191191.0,-238240.0,-799.0,-180902.0,31575.0,-212477.0
2025-08-28,CLIENT,127635.0,94656.0,-412890.0,507546.0,4294.0,-4936.0,114688.0,-119624.0
2025-08-28,DII,36166.0,370.0,22179.0,-21809.0,8867.0,0.0,-22675.0,22675.0
2025-08-28,FII,-168514.0,-46009.0,286019.0,-332028.0,8415.0,6903.0,-5515.0,12418.0
2025-08-28,PRO,4713.0,-49017.0,104692.0,-153709.0,-21576.0,-1968.0,-86499.0,84531.0
2025-08-29,CLIENT,130316.0,139360.0,-497793.0,637153.0,2681.0,44704.0,-84903.0,129607.0
2025-08-29,DII,36834.0,370.0,34939.0,-34569.0,668.0,0.0,12760.0,-12760.0
2025-08-29,FII,-175195.0,-75153.0,275057.0,-350210.0,-6681.0,-29144.0,-10962.0,-18182.0
2025-08-29,PRO,8045.0,-64577.0,187796.0,-252373.0,3332.0,-15560.0,83104.0,-98664.0
2025-09-01,CLIENT,129446.0,30471.0,-412058.0,442529.0,-870.0,-108889.0,85735.0,-194624.0
2025-09-01,DII,34318.0,370.0,34939.0,-34569.0,-2516.0,0.0,0.0,0.0
2025-09-01,FII,-172547.0,-51703.0,196350.0,-248053.0,2648.0,23450.0,-78707.0,102157.0
2025-09-01,PRO,8783.0,20863.0,180769.0,-159906.0,738.0,85440.0,-7027.0,92467.0
2025-09-02,CLIENT,130100.0,54198.0,-478350.0,532548.0,654.0,23727.0,-66292.0,90019.0
2025-09-02,DII,34159.0,370.0,34939.0,-34569.0,-159.0,0.0,0.0,0.0
2025-09-02,FII,-180425.0,-38055.0,297866.0,-335921.0,-7878.0,13648.0,101516.0,-87868.0
2025-09-02,PRO,16166.0,-16513.0,145545.0,-162058.0,7383.0,-37376.0,-35224.0,-2152.0
2025-09-03,CLIENT,131260.0,-43957.0,-379538.0,335581.0,1160.0,-98155.0,98812.0,-196967.0
2025-09-03,DII,35688.0,970.0,34939.0,-33969.0,1529.0,600.0,0.0,600.0
2025-09-03,FII,-182796.0,-62856.0,219295.0,-282151.0,-2371.0,-24801.0,-78571.0,53770.0
2025-09-03,PRO,15848.0,105843.0,125304.0,-19461.0,-318.0,122356.0,-20241.0,142597.0
2025-09-04,CLIENT,130580.0,80642.0,-474992.0,555634.0,-680.0,124599.0,-95454.0,220053.0
2025-09-04,DII,34178.0,970.0,34939.0,-33969.0,-1510.0,0.0,0.0,0.0
2025-09-04,FII,-188577.0,-59403.0,270400.0,-329803.0,-5781.0,3453.0,51105.0,-47652.0
2025-09-04,PRO,23819.0,-22208.0,169653.0,-191861.0,7971.0,-128051.0,44349.0,-172400.0
2025-09-05,CLIENT,130636.0,24653.0,-432555.0,457208.0,56.0,-55989.0,42437.0,-98426.0
2025-09-05,DII,36869.0,970.0,37539.0,-36569.0,2691.0,0.0,2600.0,-2600.0
2025-09-05,FII,-191415.0,-42232.0,284954.0,-327186.0,-2838.0,17171.0,14554.0,2617.0
2025-09-05,PRO,23910.0,16609.0,110062.0,-93453.0,91.0,38817.0,-59591.0,98408.0
2025-09-08,CLIENT,133048.0,320.0,-456345.0,456665.0,2412.0,-24333.0,-23790.0,-543.0
2025-09-08,DII,38097.0,970.0,37539.0,-36569.0,1228.0,0.0,0.0,0.0
2025-09-08,FII,-191360.0,7637.0,286112.0,-278475.0,55.0,49869.0,1158.0,48711.0
2025-09-08,PRO,20215.0,-8927.0,132694.0,-141621.0,-3695.0,-25536.0,22632.0,-48168.0
2025-09-09,CLIENT,132370.0,17885.0,-401359.0,419244.0,-678.0,17565.0,54986.0,-37421.0
2025-09-09,DII,37897.0,970.0,37539.0,-36569.0,-200.0,0.0,0.0,0.0
2025-09-09,FII,-189850.0,-19235.0,277202.0,-296437.0,1510.0,-26872.0,-8910.0,-17962.0
2025-09-09,PRO,19583.0,380.0,86619.0,-86239.0,-632.0,9307.0,-46075.0,55382.0
2025-09-10,CLIENT,126631.0,11064.0,-382156.0,393220.0,-5739.0,-6821.0,19203.0,-26024.0
2025-09-10,DII,38540.0,970.0,27445.0,-26475.0,643.0,0.0,-10094.0,10094.0
2025-09-10,FII,-186140.0,-53064.0,240351.0,-293415.0,3710.0,-33829.0,-36851.0,3022.0
2025-09-10,PRO,20969.0,41030.0,114360.0,-73330.0,1386.0,40650.0,27741.0,12909.0
2025-09-11,CLIENT,126309.0,-72367.0,-327737.0,255370.0,-322.0,-83431.0,54419.0,-137850.0
2025-09-11,DII,38540.0,970.0,27445.0,-26475.0,0.0,0.0,0.0,0.0
2025-09-11,FII,-182800.0,-30491.0,259087.0,-289578.0,3340.0,22573.0,18736.0,3837.0
2025-09-11,PRO,17951.0,101889.0,41204.0,60685.0,-3018.0,60859.0,-73156.0,134015.0
2025-09-12,CLIENT,122297.0,-135814.0,-295553.0,159739.0,-4012.0,-63447.0,32184.0,-95631.0
2025-09-12,DII,38551.0,970.0,27445.0,-26475.0,11.0,0.0,0.0,0.0
2025-09-12,FII,-172349.0,-772.0,276276.0,-277048.0,10451.0,29719.0,17189.0,12530.0
2025-09-12,PRO,11501.0,135616.0,-8168.0,143784.0,-6450.0,33727.0,-49372.0,83099.0
2025-09-15,CLIENT,124349.0,17492.0,-415698.0,433190.0,2052.0,153306.0,-120145.0,273451.0
2025-09-15,DII,36851.0,970.0,27445.0,-26475.0,-1700.0,0.0,0.0,0.0
2025-09-15,FII,-171156.0,-36439.0,287426.0,-323865.0,1193.0,-35667.0,11150.0,-46817.0
2025-09-15,PRO,9956.0,17978.0,100828.0,-82850.0,-1545.0,-117638.0,108996.0,-226634.0
2025-09-16,CLIENT,117740.0,-44687.0,-299842.0,255155.0,-6609.0,-62179.0,115856.0,-178035.0
2025-09-16,DII,39232.0,970.0,27445.0,-26475.0,2381.0,0.0,0.0,0.0
2025-09-16,FII,-159561.0,-10237.0,261102.0,-271339.0,11595.0,26202.0,-26324.0,52526.0
2025-09-16,PRO,2589.0,53955.0,11296.0,42659.0,-7367.0,35977.0,-89532.0,125509.0
2025-09-17,CLIENT,112818.0,-102782.0,-324242.0,221460.0,-4922.0,-58095.0,-24400.0,-33695.0
2025-09-17,DII,41126.0,970.0,37845.0,-36875.0,1894.0,0.0,10400.0,-10400.0
2025-09-17,FII,-150660.0,-10844.0,242628.0,-253472.0,8901.0,-607.0,-18474.0,17867.0
2025-09-17,PRO,-3284.0,112655.0,43768.0,68887.0,-5873.0,58700.0,32472.0,26228.0
2025-09-18,CLIENT,108929.0,-149412.0,-414520.0,265108.0,-3889.0,-46630.0,-90278.0,43648.0
2025-09-18,DII,43409.0,963.0,41245.0,-40282.0,2283.0,-7.0,3400.0,-3407.0
2025-09-18,FII,-143659.0,12237.0,276271.0,-264034.0,7001.0,23081.0,33643.0,-10562.0
2025-09-18,PRO,-8679.0,136212.0,97005.0,39207.0,-5395.0,23557.0,53237.0,-29680.0
2025-09-19,CLIENT,113537.0,-55753.0,-374887.0,319134.0,4608.0,93659.0,39633.0,54026.0
2025-09-19,DII,43010.0,963.0,40045.0,-39082.0,-399.0,0.0,-1200.0,1200.0
2025-09-19,FII,-146773.0,33971.0,268175.0,-234204.0,-3114.0,21734.0,-8096.0,29830.0
2025-09-19,PRO,-9774.0,20819.0,66666.0,-45847.0,-1095.0,-115393.0,-30339.0,-85054.0
2025-09-22,CLIENT,107788.0,19770.0,-431371.0,451141.0,-5749.0,75523.0,-56484.0,132007.0
2025-09-22,DII,42558.0,963.0,36595.0,-35632.0,-452.0,0.0,-3450.0,3450.0
2025-09-22,FII,-144254.0,-34183.0,285979.0,-320162.0,2519.0,-68154.0,17804.0,-85958.0
2025-09-22,PRO,-6092.0,13450.0,108797.0,-95347.0,3682.0,-7369.0,42131.0,-49500.0
2025-09-23,CLIENT,109602.0,-29327.0,-348251.0,318924.0,1814.0,-49097.0,83120.0,-132217.0
2025-09-23,DII,45238.0,963.0,36845.0,-35882.0,2680.0,0.0,250.0,-250.0
2025-09-23,FII,-142178.0,-32454.0,267371.0,-299825.0,2076.0,1729.0,-18608.0,20337.0
2025-09-23,PRO,-12662.0,60818.0,44036.0,16782.0,-6570.0,47368.0,-64761.0,112129.0
2025-09-24,CLIENT,113810.0,-37461.0,-473442.0,435981.0,4208.0,-8134.0,-125191.0,117057.0
2025-09-24,DII,43630.0,963.0,31495.0,-30532.0,-1608.0,0.0,-5350.0,5350.0
2025-09-24,FII,-145299.0,-58698.0,275063.0,-333761.0,-3121.0,-26244.0,7692.0,-33936.0
2025-09-24,PRO,-12141.0,95196.0,166883.0,-71687.0,521.0,34378.0,122847.0,-88469.0
2025-09-25,CLIENT,116029.0,16540.0,-511331.0,527871.0,2219.0,54001.0,-37889.0,91890.0
2025-09-25,DII,46186.0,963.0,25645.0,-24682.0,2556.0,0.0,-5850.0,5850.0
2025-09-25,FII,-147886.0,-75734.0,319619.0,-395353.0,-2587.0,-17036.0,44556.0,-61592.0
2025-09-25,PRO,-14329.0,58231.0,166067.0,-107836.0,-2188.0,-36965.0,-816.0,-36149.0
